"table","variable","statistic","published","reproduced","source_line","error"
2,"cropinc","difference",3309.6,3309.59959028176,"Crop income                              1,891.6 (5,921.0)        5,201.2 (14,755.4)            3,309.6 (646.2)***",-0.000409718240007351
2,"cropinc","pooled_se",646.2,646.171531746588,"Crop income                              1,891.6 (5,921.0)        5,201.2 (14,755.4)            3,309.6 (646.2)***",-0.0284682534122567
2,"totland","mean_high",3,3.03144577904099,"Land owned                                   3.0 (6.1)                 3.1 (4.5)                    0.1 (0.3)",0.0314457790409901
2,"totland","sd_high",6.1,6.09999577382881,"Land owned                                   3.0 (6.1)                 3.1 (4.5)                    0.1 (0.3)",-4.22617118989166e-06
2,"totland","mean_low",3.1,3.15076350181726,"Land owned                                   3.0 (6.1)                 3.1 (4.5)                    0.1 (0.3)",0.0507635018172601
2,"totland","sd_low",4.5,4.53342730058401,"Land owned                                   3.0 (6.1)                 3.1 (4.5)                    0.1 (0.3)",0.0334273005840098
2,"totland","difference",0.1,0.119317722776266,"Land owned                                   3.0 (6.1)                 3.1 (4.5)                    0.1 (0.3)",0.019317722776266
2,"totland","pooled_se",0.3,0.344681697185428,"Land owned                                   3.0 (6.1)                 3.1 (4.5)                    0.1 (0.3)",0.0446816971854281
2,"pricland","mean_high",83630,83630.3106060607,"Land value                               83,630 (59,019)          88,122 (103,418)              4,492 (5,788)",0.310606060695136
2,"pricland","sd_high",59019,59019.0007752447,"Land value                               83,630 (59,019)          88,122 (103,418)              4,492 (5,788)",0.000775244698161259
2,"pricland","mean_low",88122,88122.0670391062,"Land value                               83,630 (59,019)          88,122 (103,418)              4,492 (5,788)",0.0670391062012641
2,"pricland","sd_low",103418,103417.793268676,"Land value                               83,630 (59,019)          88,122 (103,418)              4,492 (5,788)",-0.206731323996792
2,"pricland","difference",4492,4491.75643304555,"Land value                               83,630 (59,019)          88,122 (103,418)              4,492 (5,788)",-0.243566954450216
2,"pricland","pooled_se",5788,5787.90144210663,"Land value                               83,630 (59,019)          88,122 (103,418)              4,492 (5,788)",-0.0985578933687066
2,"cropincacre","mean_high",1602.1,1602.14457966419,"Crop income/acre                         1,602.1 (2,093.2)          2,813.1(3,012.1)            1,211.0 (249.6)***",0.044579664189996
2,"cropincacre","sd_high",2093.2,2093.15709997166,"Crop income/acre                         1,602.1 (2,093.2)          2,813.1(3,012.1)            1,211.0 (249.6)***",-0.0429000283397727
2,"cropincacre","mean_low",2813.1,2813.13540496582,"Crop income/acre                         1,602.1 (2,093.2)          2,813.1(3,012.1)            1,211.0 (249.6)***",0.0354049658199074
2,"cropincacre","sd_low",3012.1,3012.07387825884,"Crop income/acre                         1,602.1 (2,093.2)          2,813.1(3,012.1)            1,211.0 (249.6)***",-0.0261217411598409
2,"cropincacre","difference",1211,1210.99082530163,"Crop income/acre                         1,602.1 (2,093.2)          2,813.1(3,012.1)            1,211.0 (249.6)***",-0.00917469837008866
2,"cropincacre","pooled_se",249.6,249.641776315717,"Crop income/acre                         1,602.1 (2,093.2)          2,813.1(3,012.1)            1,211.0 (249.6)***",0.0417763157170441
2,"tyields","mean_high",446.9,446.889442847099,"Total yields                               446.9 (780.9)           1,087.3 (1,703.7)              640.4 (91.3)***",-0.010557152900958
2,"tyields","sd_high",780.9,780.936042705123,"Total yields                               446.9 (780.9)           1,087.3 (1,703.7)              640.4 (91.3)***",0.036042705123009
2,"tyields","mean_low",1087.3,1087.27568932313,"Total yields                               446.9 (780.9)           1,087.3 (1,703.7)              640.4 (91.3)***",-0.0243106768698453
2,"tyields","sd_low",1703.7,1703.65980401656,"Total yields                               446.9 (780.9)           1,087.3 (1,703.7)              640.4 (91.3)***",-0.0401959834400714
2,"tyields","difference",640.4,640.386246476033,"Total yields                               446.9 (780.9)           1,087.3 (1,703.7)              640.4 (91.3)***",-0.0137535239670115
2,"tyields","pooled_se",91.3,91.3275750495238,"Total yields                               446.9 (780.9)           1,087.3 (1,703.7)              640.4 (91.3)***",0.0275750495237901
2,"cropvariety","mean_high",3.2,3.25432098765432,"Crop variety                                 3.2 (1.3)                 4.0 (1.7)                    0.7 (0.1)***",0.0543209876543198
2,"cropvariety","sd_high",1.3,1.30384516850912,"Crop variety                                 3.2 (1.3)                 4.0 (1.7)                    0.7 (0.1)***",0.00384516850911987
2,"cropvariety","mean_low",4,3.96730769230769,"Crop variety                                 3.2 (1.3)                 4.0 (1.7)                    0.7 (0.1)***",-0.0326923076923098
2,"cropvariety","sd_low",1.7,1.74835140115082,"Crop variety                                 3.2 (1.3)                 4.0 (1.7)                    0.7 (0.1)***",0.0483514011508202
2,"cropvariety","difference",0.7,0.712986704653372,"Crop variety                                 3.2 (1.3)                 4.0 (1.7)                    0.7 (0.1)***",0.012986704653372
2,"cropvariety","pooled_se",0.1,0.104007427065195,"Crop variety                                 3.2 (1.3)                 4.0 (1.7)                    0.7 (0.1)***",0.00400742706519454
2,"landirr","mean_high",0.78,0.783114754098361,"Percent land irrigated                      0.78 (0.33)               0.85 (0.27)                   0.06 (0.02)**",0.00311475409836104
2,"landirr","sd_high",0.33,0.336147591444256,"Percent land irrigated                      0.78 (0.33)               0.85 (0.27)                   0.06 (0.02)**",0.00614759144425597
2,"landirr","mean_low",0.85,0.846420233463035,"Percent land irrigated                      0.78 (0.33)               0.85 (0.27)                   0.06 (0.02)**",-0.0035797665369649
2,"landirr","sd_low",0.27,0.268822474627148,"Percent land irrigated                      0.78 (0.33)               0.85 (0.27)                   0.06 (0.02)**",-0.00117752537285198
2,"landirr","difference",0.06,0.0633054793646744,"Percent land irrigated                      0.78 (0.33)               0.85 (0.27)                   0.06 (0.02)**",0.0033054793646744
2,"landirr","pooled_se",0.02,0.0204265835243444,"Percent land irrigated                      0.78 (0.33)               0.85 (0.27)                   0.06 (0.02)**",0.000426583524344364
2,"tubewell","mean_high",0.4,0.39864864864865,"Tubewell irrigation                         0.40 (0.49)               0.46 (0.50)                   0.06 (0.03)**",-0.00135135135135001
2,"tubewell","sd_high",0.49,0.490034217733596,"Tubewell irrigation                         0.40 (0.49)               0.46 (0.50)                   0.06 (0.03)**",3.42177335960203e-05
2,"tubewell","mean_low",0.46,0.458156028368794,"Tubewell irrigation                         0.40 (0.49)               0.46 (0.50)                   0.06 (0.03)**",-0.00184397163120603
2,"tubewell","sd_low",0.5,0.498599747869085,"Tubewell irrigation                         0.40 (0.49)               0.46 (0.50)                   0.06 (0.03)**",-0.00140025213091499
2,"tubewell","difference",0.06,0.059507379720144,"Tubewell irrigation                         0.40 (0.49)               0.46 (0.50)                   0.06 (0.03)**",-0.000492620279855999
2,"tubewell","pooled_se",0.03,0.0275781078326449,"Tubewell irrigation                         0.40 (0.49)               0.46 (0.50)                   0.06 (0.03)**",-0.00242189216735512
2,"buywater","mean_high",0.67,0.669135802469136,"Buy water                                   0.67 (0.47)               0.75 (0.43)                   0.08 (0.03)***",-0.000864197530864086
2,"buywater","sd_high",0.47,0.471106233239584,"Buy water                                   0.67 (0.47)               0.75 (0.43)                   0.08 (0.03)***",0.00110623323958403
2,"buywater","mean_low",0.75,0.746153846153846,"Buy water                                   0.67 (0.47)               0.75 (0.43)                   0.08 (0.03)***",-0.00384615384615405
2,"buywater","sd_low",0.43,0.435629696586215,"Buy water                                   0.67 (0.47)               0.75 (0.43)                   0.08 (0.03)***",0.00562969658621498
2,"buywater","difference",0.08,0.0770180436847103,"Buy water                                   0.67 (0.47)               0.75 (0.43)                   0.08 (0.03)***",-0.0029819563152897
2,"buywater","pooled_se",0.03,0.0299226774688922,"Buy water                                   0.67 (0.47)               0.75 (0.43)                   0.08 (0.03)***",-7.73225311077701e-05
2,"ownpump","mean_high",0.13,0.130864197530864,"Tubewell owner                              0.13 (0.34)               0.24 (0.42)                   0.11 (0.03)***",0.000864197530864003
2,"ownpump","sd_high",0.34,0.337668907241962,"Tubewell owner                              0.13 (0.34)               0.24 (0.42)                   0.11 (0.03)***",-0.002331092758038
2,"ownpump","mean_low",0.24,0.236538461538462,"Tubewell owner                              0.13 (0.34)               0.24 (0.42)                   0.11 (0.03)***",-0.00346153846153799
2,"ownpump","sd_low",0.42,0.425365691544238,"Tubewell owner                              0.13 (0.34)               0.24 (0.42)                   0.11 (0.03)***",0.00536569154423799
2,"ownpump","difference",0.11,0.105674264007597,"Tubewell owner                              0.13 (0.34)               0.24 (0.42)                   0.11 (0.03)***",-0.004325735992403
2,"ownpump","pooled_se",0.03,0.0258082324793932,"Tubewell owner                              0.13 (0.34)               0.24 (0.42)                   0.11 (0.03)***",-0.00419176752060684
2,"tenant","mean_high",0.43,0.430851063829787,"Tenant                                      0.43 (0.50)               0.34 (0.47)                 −0.09 (0.04)**",0.000851063829787002
2,"tenant","sd_high",0.5,0.496517626172996,"Tenant                                      0.43 (0.50)               0.34 (0.47)                 −0.09 (0.04)**",-0.003482373827004
2,"tenant","mean_low",0.34,0.342948717948718,"Tenant                                      0.43 (0.50)               0.34 (0.47)                 −0.09 (0.04)**",0.00294871794871798
2,"tenant","sd_low",0.47,0.475457089869352,"Tenant                                      0.43 (0.50)               0.34 (0.47)                 −0.09 (0.04)**",0.00545708986935201
2,"tenant","difference",-0.09,-0.0879023458810692,"Tenant                                      0.43 (0.50)               0.34 (0.47)                 −0.09 (0.04)**",0.0020976541189308
2,"tenant","pooled_se",0.04,0.0446376121769598,"Tenant                                      0.43 (0.50)               0.34 (0.47)                 −0.09 (0.04)**",0.00463761217695975
2,"landlord","mean_high",0.08,0.0851063829787234,"Landlord                                    0.08 (0.02)               0.07 (0.01)                   0.02 (0.02)",0.0051063829787234
2,"landlord","sd_high",0.02,0.279785038496569,"Landlord                                    0.08 (0.02)               0.07 (0.01)                   0.02 (0.02)",0.259785038496569
2,"landlord","mean_low",0.07,0.0673076923076923,"Landlord                                    0.08 (0.02)               0.07 (0.01)                   0.02 (0.02)",-0.0026923076923077
2,"landlord","sd_low",0.01,0.250956616467863,"Landlord                                    0.08 (0.02)               0.07 (0.01)                   0.02 (0.02)",0.240956616467863
2,"landlord","difference",0.02,-0.0177986906710312,"Landlord                                    0.08 (0.02)               0.07 (0.01)                   0.02 (0.02)",-0.0377986906710312
2,"landlord","pooled_se",0.02,0.0242038693024062,"Landlord                                    0.08 (0.02)               0.07 (0.01)                   0.02 (0.02)",0.00420386930240621
2,"bfrelsc","mean_high",0.24,0.236526946107784,"Borrow from same caste/relative             0.24 (0.43)               0.37 (0.48)                   0.13 (0.03)***",-0.003473053892216
2,"bfrelsc","sd_high",0.43,0.425586933552319,"Borrow from same caste/relative             0.24 (0.43)               0.37 (0.48)                   0.13 (0.03)***",-0.00441306644768097
2,"bfrelsc","mean_low",0.37,0.366834170854271,"Borrow from same caste/relative             0.24 (0.43)               0.37 (0.48)                   0.13 (0.03)***",-0.00316582914572899
2,"bfrelsc","sd_low",0.48,0.48254732101195,"Borrow from same caste/relative             0.24 (0.43)               0.37 (0.48)                   0.13 (0.03)***",0.00254732101195004
2,"bfrelsc","difference",0.13,0.130307224746487,"Borrow from same caste/relative             0.24 (0.43)               0.37 (0.48)                   0.13 (0.03)***",0.000307224746487006
2,"bfrelsc","pooled_se",0.03,0.0339452731429694,"Borrow from same caste/relative             0.24 (0.43)               0.37 (0.48)                   0.13 (0.03)***",0.00394527314296939
2,"bfhcast","mean_high",0.44,0.437125748502994,"Borrow from higher caste                    0.44 (0.50)               0.21 (0.40)                 −0.23 (0.03)***",-0.00287425149700599
2,"bfhcast","sd_high",0.5,0.496775309233009,"Borrow from higher caste                    0.44 (0.50)               0.21 (0.40)                 −0.23 (0.03)***",-0.003224690766991
2,"bfhcast","mean_low",0.21,0.206030150753769,"Borrow from higher caste                    0.44 (0.50)               0.21 (0.40)                 −0.23 (0.03)***",-0.00396984924623101
2,"bfhcast","sd_low",0.4,0.404961445557958,"Borrow from higher caste                    0.44 (0.50)               0.21 (0.40)                 −0.23 (0.03)***",0.00496144555795797
2,"bfhcast","difference",-0.23,-0.231095597749225,"Borrow from higher caste                    0.44 (0.50)               0.21 (0.40)                 −0.23 (0.03)***",-0.00109559774922499
2,"bfhcast","pooled_se",0.03,0.0333318062556246,"Borrow from higher caste                    0.44 (0.50)               0.21 (0.40)                 −0.23 (0.03)***",0.00333180625562464
6,"popallcrop","mean_high",883.8,883.842473069827,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",0.0424730698269968
6,"popallcrop","mean_low",915.2,915.185733250209,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",-0.0142667497910907
6,"popallcrop","difference_high_minus_low",-31.3,-31.3432601803825,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",-0.0432601803825001
6,"popallcrop","sd_high",825.7,825.672631238244,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",-0.0273687617560654
6,"popallcrop","sd_low",803.2,803.174941702144,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",-0.0250582978560487
6,"popallcrop","pooled_se",172.3,172.25680479853,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",-0.0431952014701835
6,"poplowcrop","mean_high",433.4,433.454355875651,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",0.0543558756510265
6,"poplowcrop","mean_low",886,886.022537231445,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",0.0225372314449714
6,"poplowcrop","difference_high_minus_low",-452.6,-452.568181355794,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",0.0318186442059982
6,"poplowcrop","sd_high",571.8,571.767144267132,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",-0.0328557328679153
6,"poplowcrop","sd_low",784.7,784.754582457436,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",0.0545824574359131
6,"poplowcrop","pooled_se",143.5,143.540856297911,"Acres cultivated            883.8          915.2        −31.3              433.4          886.0     −452.6                            (825.7)        (803.2)       (172.3)           (571.8)        (784.7)    (143.5)***",0.0408562979112901
6,"popallland","mean_high",468.6,468.578818509976,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",-0.0211814900240483
6,"popallland","mean_low",436.4,436.386000224522,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",-0.0139997754779984
6,"popallland","difference_high_minus_low",32.2,32.1928182854539,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",-0.00718171454609973
6,"popallland","sd_high",436.5,436.540867734541,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",0.0408677345409956
6,"popallland","sd_low",414.4,414.414641915278,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",0.0146419152780481
6,"popallland","pooled_se",90.1,90.0881489803054,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",-0.0118510196946033
6,"poplowland","mean_high",172.3,172.303684915106,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",0.00368491510599256
6,"poplowland","mean_low",415.8,415.824919110253,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",0.0249191102529949
6,"poplowland","difference_high_minus_low",-243.5,-243.521234195147,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",-0.0212341951470023
6,"poplowland","sd_high",277.5,277.508305864628,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",0.00830586462802785
6,"poplowland","sd_low",403.8,403.778783194418,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",-0.0212168055820143
6,"poplowland","pooled_se",72.3,72.3000206984621,"Acres owned                 468.6          436.4          32.2             172.3          415.8     −243.5                            (436.5)        (414.4)        (90.1)           (277.5)        (403.8)     (72.3)***",2.06984621513584e-05
6,"popall","mean_high",208.1,208.145833333333,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",0.0458333333330074
6,"popall","mean_low",236.9,236.880952380952,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",-0.0190476190479956
6,"popall","difference_high_minus_low",-28.7,-28.7351190476191,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",-0.0351190476191015
6,"popall","sd_high",127.2,127.226551086707,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",0.026551086707002
6,"popall","sd_low",140.1,140.105744451607,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",0.00574445160700066
6,"popall","pooled_se",28.2,28.1820703794603,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",-0.017929620539693
6,"poplow","mean_high",140,140.020833333333,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",0.0208333333330017
6,"poplow","mean_low",230.8,230.761904761905,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",-0.0380952380950248
6,"poplow","difference_high_minus_low",-90.7,-90.7410714285714,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",-0.0410714285713993
6,"poplow","sd_high",92.9,92.9244693476702,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",0.0244693476701912
6,"poplow","sd_low",136.6,136.595327121411,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",-0.00467287858899113
6,"poplow","pooled_se",24.4,24.3714886562428,"Population                  208.1          236.9         −28.7             140.0          230.8     −90.7                            (127.2)        (140.1)         (28.2)           (92.9)        (136.6)     (24.4)***",-0.0285113437571916
6,"buypop","mean_high",0.7,0.703903522652884,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.00390352265288407
6,"buypop","mean_low",0.75,0.75211093415107,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.00211093415107
6,"buypop","difference_high_minus_low",-0.05,-0.0482074114981861,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.0017925885018139
6,"buypop","sd_high",0.27,0.273047683722757,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.00304768372275699
6,"buypop","sd_low",0.22,0.224085072536189,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.004085072536189
6,"buypop","pooled_se",0.05,0.0531231649589228,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.00312316495892283
6,"buywater","mean_high",0.73,0.732490491835361,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.00249049183536099
6,"buywater","mean_low",0.75,0.750679477871883,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.00067947787188305
6,"buywater","difference_high_minus_low",-0.02,-0.0181889860365226,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.0018110139634774
6,"buywater","sd_high",0.31,0.309959954889007,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",-4.00451109929811e-05
6,"buywater","sd_low",0.23,0.233284780508136,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",0.00328478050813599
6,"buywater","pooled_se",0.06,0.058707982727923,"Buyers per capita            0.70           0.75          −0.05             0.73           0.75      −0.02                             (0.27)         (0.22)          (0.05)          (0.31)         (0.23)      (0.06)",-0.00129201727207702
6,"abuycrop","mean_high",0.21,0.214648967026733,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",0.00464896702673301
6,"abuycrop","mean_low",0.22,0.217992869904265,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",-0.002007130095735
6,"abuycrop","difference_high_minus_low",-0.003,-0.00334390287753195,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",-0.00034390287753195
6,"abuycrop","sd_high",0.24,0.245269072315248,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",0.00526907231524801
6,"abuycrop","sd_low",0.15,0.15330492501934,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",0.00330492501934002
6,"abuycrop","pooled_se",0.04,0.043854082706606,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",0.00385408270660596
6,"lbuycrop","mean_high",0.42,0.415616144426167,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",-0.00438385557383297
6,"lbuycrop","mean_low",0.22,0.220035811076828,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",3.58110768279851e-05
6,"lbuycrop","difference_high_minus_low",0.2,0.195580333349339,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",-0.00441966665066101
6,"lbuycrop","sd_high",0.54,0.5439837710965,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",0.00398377109649994
6,"lbuycrop","sd_low",0.16,0.156465580371675,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",-0.00353441962832501
6,"lbuycrop","pooled_se",0.09,0.0870313735962022,"Buyers/land cultivated       0.21           0.22          −0.003            0.42           0.22        0.20                             (0.24)         (0.15)          (0.04)          (0.54)         (0.16)      (0.09)**",-0.00296862640379775
6,"abuyland","mean_high",0.62,0.621178437121368,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",0.001178437121368
6,"abuyland","mean_low",0.46,0.455869099746148,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",-0.00413090025385204
6,"abuyland","difference_high_minus_low",0.16,0.16530933737522,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",0.00530933737521999
6,"abuyland","sd_high",1.9,1.89915420293149,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",-0.000845797068509846
6,"abuyland","sd_low",0.33,0.332607706435118,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",0.00260770643511798
6,"abuyland","pooled_se",0.3,0.297151245029728,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",-0.00284875497027198
6,"lbuyland","mean_high",1.45,1.45338428698723,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",0.00338428698723003
6,"lbuyland","mean_low",0.47,0.465606093672769,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",-0.00439390632723097
6,"lbuyland","difference_high_minus_low",0.99,0.987778193314461,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",-0.00222180668553895
6,"lbuyland","sd_high",2.32,2.32301538481315,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",0.00301538481315022
6,"lbuyland","sd_low",0.33,0.334450381523445,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",0.00445038152344496
6,"lbuyland","pooled_se",0.36,0.362000860136107,"Buyers/land owned            0.62           0.46            0.16            1.45           0.47        0.99                             (1.90)         (0.33)          (0.30)          (2.32)         (0.33)      (0.36)***",0.00200086013610684
6,"sellpop","mean_high",0.1,0.0966614076557259,"Sellers per capita           0.10           0.12          −0.02             0.06           0.11       −0.05                             (0.11)         (0.11)          (0.02)          (0.11)         (0.12)       (0.02)**",-0.00333859234427411
